dt,home_loc_nm,age_cd,sex_cd,h0_mov_dist,h1_mov_dist,h0_max_h_dist,h1_max_h_dist
20201207,충청북도,\N,\N,23263,8583,10646,5106
20201207,충청남도,\N,\N,24508,9787,11238,5913
20201207,제주특별자치도,\N,\N,28146,10754,17324,7852
20201207,전라북도,\N,\N,24103,9388,10939,5280
20201207,전라남도,\N,\N,25819,10723,12444,6251
20201207,인천광역시,\N,\N,21270,7516,9806,4389
20201207,울산광역시,\N,\N,20388,9164,9379,5012
20201207,세종특별자치시,\N,\N,24742,10156,12197,6545
20201207,서울특별시,\N,\N,18651,6818,9571,4452
20201207,부산광역시,\N,\N,20257,8149,9584,4576
20201207,대전광역시,\N,\N,20727,8327,9901,5035
20201207,대구광역시,\N,\N,21432,8672,9382,4488
20201207,광주광역시,\N,\N,22414,9668,10210,5270
20201207,경상북도,\N,\N,23967,9861,11214,5602
20201207,경상남도,\N,\N,23230,9479,10287,5018
20201207,경기도,\N,\N,22686,8030,10443,4767
20201207,강원도,\N,\N,22158,8068,11768,5378
20201207,\N,0,\N,4110,3841,2527,2877
20201207,\N,10,\N,6894,4043,4142,2743
20201207,\N,20,\N,17352,7822,10591,5648
20201207,\N,30,\N,24142,9405,11664,5868
20201207,\N,40,\N,27814,9729,12184,5498
20201207,\N,50,\N,29215,10769,12760,5768
20201207,\N,60,\N,23483,8238,10660,4444
20201207,\N,70,\N,12957,4326,6241,2460
20201207,\N,\N,1,28751,10028,12926,5761
20201207,\N,\N,2,14811,6595,7723,4078
20201207,\N,\N,\N,21884,8337,10363,4932
20201214,충청북도,\N,\N,21640,8325,10065,4876
20201214,충청남도,\N,\N,22973,9123,10756,5459
20201214,제주특별자치도,\N,\N,25515,9199,17279,7038
20201214,전라북도,\N,\N,22947,8920,10644,5014
20201214,전라남도,\N,\N,24589,10095,12185,5924
20201214,인천광역시,\N,\N,19947,6931,9337,3944
20201214,울산광역시,\N,\N,19515,8458,9082,4621
20201214,세종특별자치시,\N,\N,24019,9621,12173,6230
20201214,서울특별시,\N,\N,17414,6305,9118,4048
20201214,부산광역시,\N,\N,19468,7388,9209,4203
20201214,대전광역시,\N,\N,19802,7863,9609,4779
20201214,대구광역시,\N,\N,20333,7933,9003,4110
20201214,광주광역시,\N,\N,21570,8830,9903,4817
20201214,경상북도,\N,\N,22606,8952,10857,5187
20201214,경상남도,\N,\N,22546,8641,10048,4576
20201214,경기도,\N,\N,21308,7451,9919,4292
20201214,강원도,\N,\N,19989,7543,11085,5080
20201214,\N,0,\N,3847,3029,2640,2264
20201214,\N,10,\N,6421,3706,4307,2651
20201214,\N,20,\N,16887,7565,10700,5591
20201214,\N,30,\N,23183,8686,11321,5257
20201214,\N,40,\N,26484,9041,11678,4992
20201214,\N,50,\N,27459,9999,12014,5258
20201214,\N,60,\N,21399,7436,9768,3951
20201214,\N,70,\N,11474,3762,5656,2120
20201214,\N,\N,1,27314,9302,12414,5303
20201214,\N,\N,2,13761,6071,7387,3713
20201214,\N,\N,\N,20638,7711,9938,4520
20201221,충청북도,\N,\N,18447,11999,8520,7379
20201221,충청남도,\N,\N,19476,13066,9132,8568
20201221,제주특별자치도,\N,\N,20792,12290,14309,10855
20201221,전라북도,\N,\N,19320,12254,8983,7467
20201221,전라남도,\N,\N,20975,13709,10349,8847
20201221,인천광역시,\N,\N,16571,10046,7665,6115
20201221,울산광역시,\N,\N,16394,12241,7701,7308
20201221,세종특별자치시,\N,\N,20121,13395,10385,9652
20201221,서울특별시,\N,\N,14639,9399,7718,6779
20201221,부산광역시,\N,\N,16294,10580,7845,6492
20201221,대전광역시,\N,\N,16731,11389,8314,7673
20201221,대구광역시,\N,\N,16631,11295,7401,6298
20201221,광주광역시,\N,\N,18070,12272,8413,7462
20201221,경상북도,\N,\N,18778,12422,9185,7814
20201221,경상남도,\N,\N,18742,12360,8400,7044
20201221,경기도,\N,\N,17701,10883,8171,6749
20201221,강원도,\N,\N,16695,10650,9229,7693
20201221,\N,0,\N,3273,4549,2392,3878
20201221,\N,10,\N,5547,5665,3998,4498
20201221,\N,20,\N,14549,11311,9825,9681
20201221,\N,30,\N,19109,12412,9247,8438
20201221,\N,40,\N,21783,12739,9535,7594
20201221,\N,50,\N,22794,14180,9815,7796
20201221,\N,60,\N,18088,10712,8011,5874
20201221,\N,70,\N,9964,5478,4729,3155
20201221,\N,\N,1,22724,13220,10335,8155
20201221,\N,\N,2,11605,8899,6255,5998
20201221,\N,\N,\N,17247,11091,8325,7093
20201228,충청북도,\N,\N,17651,10989,8611,7337
20201228,충청남도,\N,\N,18589,11808,9370,8472
20201228,제주특별자치도,\N,\N,17648,12828,13773,11070
20201228,전라북도,\N,\N,17298,11271,8629,7242
20201228,전라남도,\N,\N,18638,13094,10157,8960
20201228,인천광역시,\N,\N,16117,9660,7678,6136
20201228,울산광역시,\N,\N,16076,12284,8053,7737
20201228,세종특별자치시,\N,\N,19464,12678,10582,9557
20201228,서울특별시,\N,\N,14401,9229,8120,7018
20201228,부산광역시,\N,\N,15809,10553,7962,6811
20201228,대전광역시,\N,\N,16217,10496,8591,7486
20201228,대구광역시,\N,\N,15943,11190,7641,6599
20201228,광주광역시,\N,\N,15311,10843,8075,6973
20201228,경상북도,\N,\N,17906,12003,9283,7893
20201228,경상남도,\N,\N,18242,12378,8700,7403
20201228,경기도,\N,\N,17342,10573,8433,6938
20201228,강원도,\N,\N,16330,10307,9340,7821
20201228,\N,0,\N,3579,4867,3072,4269
20201228,\N,10,\N,5221,6004,4020,4644
20201228,\N,20,\N,14182,10985,10584,9798
20201228,\N,30,\N,18643,12362,9791,8759
20201228,\N,40,\N,20902,12403,9629,7804
20201228,\N,50,\N,21894,13498,9822,8005
20201228,\N,60,\N,17055,9834,7854,5842
20201228,\N,70,\N,9319,4866,4557,2953
20201228,\N,\N,1,21668,12516,10383,8256
20201228,\N,\N,2,11346,8878,6591,6193
20201228,\N,\N,\N,16584,10724,8515,7240
20210104,충청북도,\N,\N,19954,7334,9342,4137
20210104,충청남도,\N,\N,20437,7453,9747,4393
20210104,제주특별자치도,\N,\N,20132,6155,15739,5937
20210104,전라북도,\N,\N,19534,7041,9697,4050
20210104,전라남도,\N,\N,21247,7982,11265,4929
20210104,인천광역시,\N,\N,18335,6036,8494,3285
20210104,울산광역시,\N,\N,18170,7672,8796,4165
20210104,세종특별자치시,\N,\N,21649,8176,11140,5059
20210104,서울특별시,\N,\N,15721,5319,8318,3303
20210104,부산광역시,\N,\N,18412,6678,9219,3807
20210104,대전광역시,\N,\N,17686,6452,8954,3871
20210104,대구광역시,\N,\N,18045,6958,8473,3670
20210104,광주광역시,\N,\N,18124,6638,9227,3833
20210104,경상북도,\N,\N,20334,7946,10308,4649
20210104,경상남도,\N,\N,20845,7964,9750,4247
20210104,경기도,\N,\N,19423,6448,8998,3552
20210104,강원도,\N,\N,17958,6560,10167,4426
20210104,\N,0,\N,3492,2710,3039,2137
20210104,\N,10,\N,5790,3207,4037,2220
20210104,\N,20,\N,15321,6631,10416,4922
20210104,\N,30,\N,21012,7555,10344,4445
20210104,\N,40,\N,24134,7735,10875,4169
20210104,\N,50,\N,24721,8410,11021,4347
20210104,\N,60,\N,18929,6252,8761,3304
20210104,\N,70,\N,9964,3117,4938,1780
20210104,\N,\N,1,24826,8006,11537,4479
20210104,\N,\N,2,12234,5148,6798,3135
20210104,\N,\N,\N,18625,6599,9203,3817
20210111,충청북도,\N,\N,22074,8939,10197,5066
20210111,충청남도,\N,\N,22812,9446,10764,5521
20210111,제주특별자치도,\N,\N,25878,9598,19498,7888
20210111,전라북도,\N,\N,22228,9034,10656,5100
20210111,전라남도,\N,\N,24539,9723,12686,5968
20210111,인천광역시,\N,\N,20189,7251,9309,4016
20210111,울산광역시,\N,\N,20002,9063,9568,4979
20210111,세종특별자치시,\N,\N,23856,10107,12362,6362
20210111,서울특별시,\N,\N,17466,6604,9062,4102
20210111,부산광역시,\N,\N,19969,7813,9845,4427
20210111,대전광역시,\N,\N,19708,8200,9763,4867
20210111,대구광역시,\N,\N,19949,8416,9225,4436
20210111,광주광역시,\N,\N,20969,8619,10291,4901
20210111,경상북도,\N,\N,22596,9513,11271,5439
20210111,경상남도,\N,\N,22900,9332,10570,4920
20210111,경기도,\N,\N,21520,7887,9985,4457
20210111,강원도,\N,\N,19708,7943,11102,5224
20210111,\N,0,\N,4307,3904,3718,3182
20210111,\N,10,\N,6726,4181,4798,2921
20210111,\N,20,\N,16684,7830,11150,5559
20210111,\N,30,\N,23005,9157,11217,5464
20210111,\N,40,\N,26551,9461,11892,5241
20210111,\N,50,\N,27502,10255,12130,5375
20210111,\N,60,\N,21689,7784,9801,4054
20210111,\N,70,\N,11868,4035,5698,2200
20210111,\N,\N,1,27340,9602,12593,5405
20210111,\N,\N,2,13900,6515,7577,3937
20210111,\N,\N,\N,20722,8082,10123,4682
20210118,충청북도,\N,\N,21837,9482,10145,5327
20210118,충청남도,\N,\N,22890,10044,10720,5788
20210118,제주특별자치도,\N,\N,26894,9778,19460,8249
20210118,전라북도,\N,\N,22195,9525,10470,5255
20210118,전라남도,\N,\N,24372,9691,12472,5925
20210118,인천광역시,\N,\N,20639,7941,9383,4255
20210118,울산광역시,\N,\N,20280,8632,9378,4812
20210118,세종특별자치시,\N,\N,24163,10790,12356,6687
20210118,서울특별시,\N,\N,17956,7292,9120,4337
20210118,부산광역시,\N,\N,20051,7372,9622,4232
20210118,대전광역시,\N,\N,19580,8684,9606,5063
20210118,대구광역시,\N,\N,20046,8256,9092,4321
20210118,광주광역시,\N,\N,21070,8700,10207,4895
20210118,경상북도,\N,\N,22463,9241,10953,5352
20210118,경상남도,\N,\N,22993,8725,10366,4704
20210118,경기도,\N,\N,21956,8602,10108,4733
20210118,강원도,\N,\N,19640,8077,10931,5306
20210118,\N,0,\N,4721,4028,4254,3216
20210118,\N,10,\N,7341,4434,5163,3002
20210118,\N,20,\N,17300,8218,10647,5632
20210118,\N,30,\N,23407,9640,11280,5676
20210118,\N,40,\N,26777,9848,11982,5419
20210118,\N,50,\N,27495,10558,12021,5491
20210118,\N,60,\N,21607,8051,9661,4152
20210118,\N,70,\N,11919,4257,5657,2265
20210118,\N,\N,1,27491,9890,12475,5504
20210118,\N,\N,2,14254,6909,7629,4091
20210118,\N,\N,\N,20972,8422,10089,4808
20210125,충청북도,\N,\N,22522,9300,10426,5177
20210125,충청남도,\N,\N,23777,9988,11023,5722
20210125,제주특별자치도,\N,\N,26907,10890,19554,8563
20210125,전라북도,\N,\N,23080,9490,10839,5192
20210125,전라남도,\N,\N,24290,10184,12508,5935
20210125,인천광역시,\N,\N,21152,7785,9617,4167
20210125,울산광역시,\N,\N,20485,9453,9455,4993
20210125,세종특별자치시,\N,\N,25161,10663,12566,6588
20210125,서울특별시,\N,\N,18527,7100,9411,4250
20210125,부산광역시,\N,\N,20215,8095,9626,4380
20210125,대전광역시,\N,\N,20443,8556,9945,4979
20210125,대구광역시,\N,\N,20201,8651,9173,4456
20210125,광주광역시,\N,\N,21185,8846,10262,4878
20210125,경상북도,\N,\N,22766,9589,11053,5353
20210125,경상남도,\N,\N,23023,9487,10397,4913
20210125,경기도,\N,\N,22635,8482,10418,4674
20210125,강원도,\N,\N,20737,7927,11435,5183
20210125,\N,0,\N,4678,3921,4044,2990
20210125,\N,10,\N,7492,4516,5106,2946
20210125,\N,20,\N,17902,8352,11050,5646
20210125,\N,30,\N,23886,9700,11499,5667
20210125,\N,40,\N,27199,9917,12114,5396
20210125,\N,50,\N,28079,10668,12286,5491
20210125,\N,60,\N,22306,8176,10018,4137
20210125,\N,70,\N,12454,4310,5944,2266
20210125,\N,\N,1,28014,10022,12671,5507
20210125,\N,\N,2,14733,6954,7885,4057
20210125,\N,\N,\N,21473,8511,10314,4793
20210201,충청북도,\N,\N,21532,11130,9741,6004
20210201,충청남도,\N,\N,22569,11710,10342,6508
20210201,제주특별자치도,\N,\N,26174,12934,18721,10996
20210201,전라북도,\N,\N,22335,11212,10135,5877
20210201,전라남도,\N,\N,23438,12232,11543,6761
20210201,인천광역시,\N,\N,19885,9225,8981,4919
20210201,울산광역시,\N,\N,19267,11377,8722,5769
20210201,세종특별자치시,\N,\N,23684,12735,11768,7716
20210201,서울특별시,\N,\N,17500,8680,8742,5136
20210201,부산광역시,\N,\N,19023,9675,8902,5026
20210201,대전광역시,\N,\N,19368,10166,9261,5738
20210201,대구광역시,\N,\N,19113,10356,8559,5168
20210201,광주광역시,\N,\N,20402,10910,9569,5696
20210201,경상북도,\N,\N,21668,11715,10307,6308
20210201,경상남도,\N,\N,21791,11410,9659,5654
20210201,경기도,\N,\N,21487,10206,9771,5548
20210201,강원도,\N,\N,19822,9888,10628,6216
20210201,\N,0,\N,4252,4960,3444,3578
20210201,\N,10,\N,7093,5535,4607,3592
20210201,\N,20,\N,16901,10183,10362,6890
20210201,\N,30,\N,22562,11599,10811,6708
20210201,\N,40,\N,25753,11897,11326,6302
20210201,\N,50,\N,26634,12716,11436,6281
20210201,\N,60,\N,21379,9837,9336,4773
20210201,\N,70,\N,12008,5453,5541,2750
20210201,\N,\N,1,26610,12060,11877,6461
20210201,\N,\N,2,13972,8393,7298,4796
20210201,\N,\N,\N,20385,10254,9621,5641
20210208,충청북도,\N,\N,14879,19775,6939,13997
20210208,충청남도,\N,\N,16088,21540,7831,16905
20210208,제주특별자치도,\N,\N,18581,22470,14298,25428
20210208,전라북도,\N,\N,14990,19685,6931,13159
20210208,전라남도,\N,\N,16467,21194,8352,15741
20210208,인천광역시,\N,\N,13843,17485,6661,13230
20210208,울산광역시,\N,\N,13671,21793,6520,15807
20210208,세종특별자치시,\N,\N,16720,24543,8838,19900
20210208,서울특별시,\N,\N,12672,17900,7132,16189
20210208,부산광역시,\N,\N,12987,17121,6184,12314
20210208,대전광역시,\N,\N,13246,19873,6661,14987
20210208,대구광역시,\N,\N,12762,18241,5773,11583
20210208,광주광역시,\N,\N,13858,21063,6553,14007
20210208,경상북도,\N,\N,15057,20508,7303,14247
20210208,경상남도,\N,\N,15230,20247,6786,13233
20210208,경기도,\N,\N,15076,19431,7366,15079
20210208,강원도,\N,\N,14132,18415,7916,14810
20210208,\N,0,\N,3821,12585,3186,11980
20210208,\N,10,\N,5554,15050,3878,12426
20210208,\N,20,\N,13045,20626,8712,19134
20210208,\N,30,\N,16355,23042,8495,19081
20210208,\N,40,\N,17854,22487,8304,16974
20210208,\N,50,\N,17999,21988,7933,14907
20210208,\N,60,\N,14197,15429,6273,10075
20210208,\N,70,\N,7973,8232,3762,5518
20210208,\N,\N,1,18388,21682,8679,16465
20210208,\N,\N,2,10054,16731,5588,13119
20210208,\N,\N,\N,14282,19243,7156,14817
20210215,충청북도,\N,\N,23090,10739,11005,5868
20210215,충청남도,\N,\N,24258,11112,11729,6232
20210215,제주특별자치도,\N,\N,27199,11793,20094,9214
20210215,전라북도,\N,\N,22849,10840,11285,5842
20210215,전라남도,\N,\N,23889,11435,13229,6700
20210215,인천광역시,\N,\N,21754,8747,10384,4812
20210215,울산광역시,\N,\N,21870,10583,10764,5722
20210215,세종특별자치시,\N,\N,26001,12503,13540,7525
20210215,서울특별시,\N,\N,19592,8229,10437,4951
20210215,부산광역시,\N,\N,21209,9070,10719,5169
20210215,대전광역시,\N,\N,20969,10016,10554,5714
20210215,대구광역시,\N,\N,21220,10237,10045,5299
20210215,광주광역시,\N,\N,21014,10549,10633,5722
20210215,경상북도,\N,\N,24145,11394,12074,6266
20210215,경상남도,\N,\N,24469,10765,11575,5649
20210215,경기도,\N,\N,23534,9681,11259,5398
20210215,강원도,\N,\N,22068,9759,12578,6216
20210215,\N,0,\N,5408,5174,4696,4018
20210215,\N,10,\N,8942,5867,6293,3999
20210215,\N,20,\N,19975,9684,13093,6671
20210215,\N,30,\N,24698,11052,12403,6449
20210215,\N,40,\N,27932,11352,12894,6203
20210215,\N,50,\N,28647,11897,12885,6017
20210215,\N,60,\N,22674,9334,10518,4703
20210215,\N,70,\N,12584,5081,6257,2659
20210215,\N,\N,1,28811,11281,13601,6193
20210215,\N,\N,2,15642,8222,8726,4849
20210215,\N,\N,\N,22327,9775,11201,5531
20210222,충청북도,\N,\N,25513,12336,12012,7166
20210222,충청남도,\N,\N,26759,12765,12850,7865
20210222,제주특별자치도,\N,\N,29952,11645,22151,10565
20210222,전라북도,\N,\N,25932,11833,12472,6868
20210222,전라남도,\N,\N,26990,12092,14242,7811
20210222,인천광역시,\N,\N,23532,10682,11265,6488
20210222,울산광역시,\N,\N,22850,11595,11183,7054
20210222,세종특별자치시,\N,\N,28348,14303,14881,9476
20210222,서울특별시,\N,\N,21153,9953,11220,6651
20210222,부산광역시,\N,\N,22636,9976,11718,6281
20210222,대전광역시,\N,\N,23297,11665,11816,7237
20210222,대구광역시,\N,\N,23012,10878,10984,6091
20210222,광주광역시,\N,\N,23950,11714,11900,6985
20210222,경상북도,\N,\N,26094,12183,12980,7307
20210222,경상남도,\N,\N,25511,11663,12142,6762
20210222,경기도,\N,\N,25482,11656,12237,7161
20210222,강원도,\N,\N,24305,11042,14009,7501
20210222,\N,0,\N,6552,6702,5609,5549
20210222,\N,10,\N,9785,7332,7000,5328
20210222,\N,20,\N,20843,10844,13860,8277
20210222,\N,30,\N,26464,12757,13354,8423
20210222,\N,40,\N,30119,13225,13905,7907
20210222,\N,50,\N,31137,13645,13888,7563
20210222,\N,60,\N,25351,10355,11715,5687
20210222,\N,70,\N,14533,5563,7047,3080
20210222,\N,\N,1,31102,12696,14661,7650
20210222,\N,\N,2,17170,9729,9561,6323
20210222,\N,\N,\N,24239,11234,12149,6996
20210301,충청북도,\N,\N,19268,14647,9151,8216
20210301,충청남도,\N,\N,20557,15738,9855,9044
20210301,제주특별자치도,\N,\N,23360,15977,17962,13612
20210301,전라북도,\N,\N,19839,15148,9663,8321
20210301,전라남도,\N,\N,20630,15973,11320,9759
20210301,인천광역시,\N,\N,18136,12224,8433,6824
20210301,울산광역시,\N,\N,17300,14399,8698,8224
20210301,세종특별자치시,\N,\N,21081,16580,11058,10197
20210301,서울특별시,\N,\N,15994,11423,8316,7045
20210301,부산광역시,\N,\N,17035,12289,8667,7166
20210301,대전광역시,\N,\N,17285,13672,8890,8052
20210301,대구광역시,\N,\N,17314,13173,8108,7010
20210301,광주광역시,\N,\N,18261,14591,9048,8108
20210301,경상북도,\N,\N,19737,15209,10139,8823
20210301,경상남도,\N,\N,19718,14811,9554,8103
20210301,경기도,\N,\N,19435,13347,9035,7488
20210301,강원도,\N,\N,17230,12711,10482,8748
20210301,\N,0,\N,3205,6942,2193,4543
20210301,\N,10,\N,6609,7358,5712,5573
20210301,\N,20,\N,15481,13121,11279,10014
20210301,\N,30,\N,20130,14963,9721,8846
20210301,\N,40,\N,22889,15327,10015,8196
20210301,\N,50,\N,24149,16840,10587,8700
20210301,\N,60,\N,19791,13281,9025,6962
20210301,\N,70,\N,11204,7195,5342,3883
20210301,\N,\N,1,23960,15646,11251,8829
20210301,\N,\N,2,12688,11093,7009,6720
20210301,\N,\N,\N,18405,13402,9160,7790
20210308,충청북도,\N,\N,24931,11162,11606,6118
20210308,충청남도,\N,\N,26710,12077,12671,6865
20210308,제주특별자치도,\N,\N,29379,11925,20795,9026
20210308,전라북도,\N,\N,25609,11579,12385,6211
20210308,전라남도,\N,\N,26445,12125,13890,6988
20210308,인천광역시,\N,\N,23186,9132,10697,5017
20210308,울산광역시,\N,\N,21517,10638,10336,5812
20210308,세종특별자치시,\N,\N,26960,12693,14153,7737
20210308,서울특별시,\N,\N,20552,8533,10576,5089
20210308,부산광역시,\N,\N,21404,9383,10676,5214
20210308,대전광역시,\N,\N,22186,10429,11440,6048
20210308,대구광역시,\N,\N,22124,10334,10202,5314
20210308,광주광역시,\N,\N,23423,11352,11252,5989
20210308,경상북도,\N,\N,25114,11579,12655,6441
20210308,경상남도,\N,\N,24388,10947,11340,5684
20210308,경기도,\N,\N,24906,10020,11467,5514
20210308,강원도,\N,\N,23617,10180,13541,6521
20210308,\N,0,\N,4426,5354,2589,3376
20210308,\N,10,\N,8290,5396,6687,3525
20210308,\N,20,\N,19647,9859,13556,6938
20210308,\N,30,\N,25587,11445,12228,6625
20210308,\N,40,\N,29182,11506,12699,6110
20210308,\N,50,\N,30978,12689,13520,6514
20210308,\N,60,\N,25637,10203,11629,5245
20210308,\N,70,\N,14725,5587,7017,2929
20210308,\N,\N,1,30547,11769,14173,6493
20210308,\N,\N,2,16357,8462,8758,4876
20210308,\N,\N,\N,23553,10139,11503,5696
20210315,충청북도,\N,\N,25433,10333,11474,5849
20210315,충청남도,\N,\N,27173,11178,12526,6538
20210315,제주특별자치도,\N,\N,29907,11146,19603,8578
20210315,전라북도,\N,\N,26507,10422,12093,5803
20210315,전라남도,\N,\N,27283,11029,13411,6573
20210315,인천광역시,\N,\N,23465,8664,10658,4816
20210315,울산광역시,\N,\N,22325,10010,10273,5577
20210315,세종특별자치시,\N,\N,27547,11894,13544,7402
20210315,서울특별시,\N,\N,20977,8119,10449,4936
20210315,부산광역시,\N,\N,22116,8593,10563,4881
20210315,대전광역시,\N,\N,22970,9536,11159,5733
20210315,대구광역시,\N,\N,22936,9289,10194,4855
20210315,광주광역시,\N,\N,24210,10175,11132,5503
20210315,경상북도,\N,\N,25946,10862,12216,6173
20210315,경상남도,\N,\N,25070,9928,11152,5294
20210315,경기도,\N,\N,25263,9458,11448,5321
20210315,강원도,\N,\N,24537,9418,13254,6165
20210315,\N,0,\N,4681,4566,2332,2976
20210315,\N,10,\N,8540,4984,5225,3192
20210315,\N,20,\N,20120,9321,12334,6583
20210315,\N,30,\N,26103,10760,12323,6433
20210315,\N,40,\N,29740,10744,12877,5852
20210315,\N,50,\N,31653,11879,13787,6259
20210315,\N,60,\N,26340,9368,11906,4980
20210315,\N,70,\N,15322,4902,7288,2715
20210315,\N,\N,1,31155,10973,14011,6175
20210315,\N,\N,2,16855,7860,8627,4661
20210315,\N,\N,\N,24105,9439,11356,5428
20210322,충청북도,\N,\N,25813,10309,11553,5919
20210322,충청남도,\N,\N,27482,11158,12499,6635
20210322,제주특별자치도,\N,\N,31092,11319,19680,8936
20210322,전라북도,\N,\N,26928,10509,12076,5914
20210322,전라남도,\N,\N,28047,11836,13355,6793
20210322,인천광역시,\N,\N,23864,8508,10965,4904
20210322,울산광역시,\N,\N,23077,11208,10573,5948
20210322,세종특별자치시,\N,\N,28109,12156,13770,7687
20210322,서울특별시,\N,\N,21444,8073,10731,5105
20210322,부산광역시,\N,\N,22759,9464,10675,5217
20210322,대전광역시,\N,\N,23228,9664,11102,5856
20210322,대구광역시,\N,\N,23413,10201,10340,5233
20210322,광주광역시,\N,\N,25385,10778,11260,5699
20210322,경상북도,\N,\N,26307,11520,12241,6413
20210322,경상남도,\N,\N,25777,11002,11312,5638
20210322,경기도,\N,\N,25650,9365,11673,5444
20210322,강원도,\N,\N,24588,9555,13212,6369
20210322,\N,0,\N,4908,4768,2470,3127
20210322,\N,10,\N,8726,5090,4814,3333
20210322,\N,20,\N,20577,9396,12289,6653
20210322,\N,30,\N,26650,10943,12634,6614
20210322,\N,40,\N,30199,11028,13095,6074
20210322,\N,50,\N,32198,12258,14063,6524
20210322,\N,60,\N,26938,9711,12216,5205
20210322,\N,70,\N,15821,5151,7577,2879
20210322,\N,\N,1,31582,11167,14123,6333
20210322,\N,\N,2,17398,8162,8849,4885
20210322,\N,\N,\N,24589,9685,11523,5619
20210329,충청북도,\N,\N,26209,10234,11555,5804
20210329,충청남도,\N,\N,28039,11290,12526,6586
20210329,제주특별자치도,\N,\N,30141,10717,20250,8777
20210329,전라북도,\N,\N,27508,10027,12037,5649
20210329,전라남도,\N,\N,28110,10527,13317,6420
20210329,인천광역시,\N,\N,24074,8773,10939,4986
20210329,울산광역시,\N,\N,23093,9625,10509,5547
20210329,세종특별자치시,\N,\N,28441,11612,13579,7368
20210329,서울특별시,\N,\N,21705,8215,10866,5130
20210329,부산광역시,\N,\N,22475,8140,10511,4808
20210329,대전광역시,\N,\N,23616,9352,11105,5680
20210329,대구광역시,\N,\N,23520,8826,10262,4709
20210329,광주광역시,\N,\N,25145,9573,11098,5287
20210329,경상북도,\N,\N,26821,10423,12336,6067
20210329,경상남도,\N,\N,25640,9447,11155,5154
20210329,경기도,\N,\N,26022,9617,11818,5521
20210329,강원도,\N,\N,25106,9785,13158,6413
20210329,\N,0,\N,5120,4478,2643,3015
20210329,\N,10,\N,8822,4789,4872,3144
20210329,\N,20,\N,20762,9126,12180,6520
20210329,\N,30,\N,26806,10609,12656,6493
20210329,\N,40,\N,30339,10672,13110,5958
20210329,\N,50,\N,32462,11848,14098,6405
20210329,\N,60,\N,27313,9330,12316,5090
20210329,\N,70,\N,16247,4883,7782,2758
20210329,\N,\N,1,31683,10814,14054,6228
20210329,\N,\N,2,17759,7836,9001,4738
20210329,\N,\N,\N,24817,9345,11562,5493
20210405,충청북도,\N,\N,26251,12240,11676,6637
20210405,충청남도,\N,\N,28071,13060,12640,7291
20210405,제주특별자치도,\N,\N,31314,12575,20313,9227
20210405,전라북도,\N,\N,26967,12179,12004,6439
20210405,전라남도,\N,\N,27766,12724,13246,7099
20210405,인천광역시,\N,\N,24400,10531,11286,5876
20210405,울산광역시,\N,\N,22893,11515,10779,6322
20210405,세종특별자치시,\N,\N,28012,13758,13591,8208
20210405,서울특별시,\N,\N,21959,9901,11124,5992
20210405,부산광역시,\N,\N,22436,10141,10764,5668
20210405,대전광역시,\N,\N,23298,11457,11171,6549
20210405,대구광역시,\N,\N,23453,11299,10400,5786
20210405,광주광역시,\N,\N,25256,12486,11291,6466
20210405,경상북도,\N,\N,26305,12460,12241,6787
20210405,경상남도,\N,\N,25701,11692,11384,6045
20210405,경기도,\N,\N,26300,11397,12085,6398
20210405,강원도,\N,\N,25606,11511,13423,7007
20210405,\N,0,\N,5044,6756,2688,4320
20210405,\N,10,\N,8529,5534,4685,3402
20210405,\N,20,\N,20690,10566,12355,7104
20210405,\N,30,\N,27041,12822,12976,7587
20210405,\N,40,\N,30610,12767,13377,6896
20210405,\N,50,\N,32725,14121,14400,7355
20210405,\N,60,\N,27556,11592,12648,6068
20210405,\N,70,\N,16052,6692,7731,3557
20210405,\N,\N,1,31853,12902,14312,7098
20210405,\N,\N,2,17794,9606,9139,5572
20210405,\N,\N,\N,24920,11277,11761,6346
20210412,충청북도,\N,\N,25268,11321,11459,6347
20210412,충청남도,\N,\N,27000,12114,12448,6905
20210412,제주특별자치도,\N,\N,29908,11928,20358,8888
20210412,전라북도,\N,\N,25701,11361,11591,6042
20210412,전라남도,\N,\N,26828,11939,13036,6772
20210412,인천광역시,\N,\N,23446,9723,10984,5493
20210412,울산광역시,\N,\N,22005,10679,10322,5869
20210412,세종특별자치시,\N,\N,27200,12808,13325,7834
20210412,서울특별시,\N,\N,21019,9113,10777,5623
20210412,부산광역시,\N,\N,21817,9629,10484,5382
20210412,대전광역시,\N,\N,22330,10625,10782,6157
20210412,대구광역시,\N,\N,22648,10528,10057,5407
20210412,광주광역시,\N,\N,23932,11166,10772,5899
20210412,경상북도,\N,\N,25695,11694,11978,6380
20210412,경상남도,\N,\N,24907,11107,11095,5750
20210412,경기도,\N,\N,25135,10507,11674,5987
20210412,강원도,\N,\N,24879,10661,13145,6599
20210412,\N,0,\N,4966,5623,2677,3709
20210412,\N,10,\N,7904,4652,4384,2926
20210412,\N,20,\N,19679,9825,11829,6704
20210412,\N,30,\N,26324,12142,12848,7334
20210412,\N,40,\N,29659,11891,13087,6502
20210412,\N,50,\N,31678,13343,14089,7018
20210412,\N,60,\N,26429,10853,12270,5735
20210412,\N,70,\N,15094,5845,7387,3132
20210412,\N,\N,1,30757,12062,13923,6712
20210412,\N,\N,2,16953,8819,8856,5199
